所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,令和6年度要求額,前年度予算額(千円),比較増△減額(千円)
国土交通省,国土交通本省,106,95,016,2,12,3,09,国際協力費,政府開発援助庁費,59048,59799,-751
国土交通省,国土交通本省,106,95,016,2,12,3,09,国際協力費,主要国首脳会議開催業務庁費,0,256152,-256152
国土交通省,国土交通本省,106,95,016,2,12,5,14,国際協力費,政府開発援助経済協力調査委託費,147006,121044,25962
国土交通省,国土交通本省,106,95,016,2,12,5,14,国際協力費,経済協力調査委託費,1308339,1524759,-216420
国土交通省,国土交通本省,106,95,016,2,40,5,16,国際協力費,都市開発案件形成支援事業費補助金,0,20000,-20000
国土交通省,国土交通本省,106,95,016,2,72,5,16,国際協力費,国際交通フォーラム拠出金,53857,50603,3254
国土交通省,国土交通本省,106,95,016,2,72,5,16,国際協力費,国際連合地域開発センター拠出金,30000,30000,0
国土交通省,国土交通本省,107,95,016,2,12,9,06,官庁施設保全等推進費,諸謝金,1445,1544,-99
国土交通省,国土交通本省,107,95,016,2,12,2,08,官庁施設保全等推進費,職員旅費,9722,10102,-380
国土交通省,国土交通本省,107,95,016,2,12,2,08,官庁施設保全等推進費,委員等旅費,748,524,224
国土交通省,国土交通本省,107,95,016,2,12,3,09,官庁施設保全等推進費,官庁施設保全等推進調査費,158364,160297,-1933
国土交通省,国土交通本省,108,95,016,1,20,2,08,官庁営繕費,施設施工旅費,72943,91908,-18965
国土交通省,国土交通本省,108,95,016,1,20,3,09,官庁営繕費,施設施工庁費,1930692,1387873,542819
国土交通省,国土交通本省,108,95,016,1,20,4,15,官庁営繕費,施設整備費,15417509,18694813,-3277304
国土交通省,国土交通本省,374,95,059,2,20,4,15,附帯・受託工事費,附帯工事費,16846962,14500000,2346962
国土交通省,国土交通本省,374,95,059,2,20,4,15,附帯・受託工事費,道路附属物等復旧費,2054000,2079000,-25000
国土交通省,国土交通本省,374,95,059,2,95,4,15,附帯・受託工事費,受託工事費,53422038,81281000,-27858962
国土交通省,国土交通本省,374,95,059,2,95,9,18,附帯・受託工事費,精算還付金,51000,51000,0
国土交通省,国土交通本省,273,41,051,1,20,9,06,治水海岸事業調査諸費,諸謝金,1507,1507,0
国土交通省,国土交通本省,273,41,051,1,20,2,08,治水海岸事業調査諸費,職員旅費,72216,72243,-27
国土交通省,国土交通本省,273,41,051,1,20,2,08,治水海岸事業調査諸費,委員等旅費,407,399,8
国土交通省,国土交通本省,273,41,051,1,20,3,09,治水海岸事業調査諸費,庁費,69320,69512,-192
国土交通省,国土交通本省,273,41,051,1,20,5,16,治水海岸事業調査諸費,国家公務員共済組合負担金,7021,4705,2316
国土交通省,国土交通本省,272,41,051,1,20,2,08,水資源開発事業調査諸費,職員旅費,1870,1870,0
国土交通省,国土交通本省,364,42,052,1,20,9,06,道路整備事業調査諸費,諸謝金,1420,1420,0
国土交通省,国土交通本省,364,42,052,1,20,2,08,道路整備事業調査諸費,職員旅費,19038,18523,515
国土交通省,国土交通本省,364,42,052,1,20,2,08,道路整備事業調査諸費,委員等旅費,821,821,0
国土交通省,国土交通本省,364,42,052,1,20,3,09,道路整備事業調査諸費,庁費,27611,28630,-1019
国土交通省,国土交通本省,365,43,052,1,20,2,08,港湾事業調査諸費,職員旅費,9828,10050,-222
国土交通省,国土交通本省,365,43,052,1,20,3,09,港湾事業調査諸費,庁費,67439,64772,2667
国土交通省,国土交通本省,365,43,052,1,20,5,16,港湾事業調査諸費,国家公務員共済組合負担金,7307,4203,3104
国土交通省,国土交通本省,275,44,052,1,20,2,08,都市開発事業調査諸費,職員旅費,12069,12315,-246
国土交通省,国土交通本省,275,44,052,1,20,3,09,都市開発事業調査諸費,庁費,11233,11591,-358
国土交通省,国土交通本省,366,44,051,1,20,2,08,都市水環境整備事業調査諸費,職員旅費,1984,1967,17
国土交通省,国土交通本省,366,44,051,1,20,3,09,都市水環境整備事業調査諸費,庁費,4475,4475,0
国土交通省,国土交通本省,366,44,051,1,20,5,16,都市水環境整備事業調査諸費,国家公務員共済組合負担金,641,606,35
国土交通省,国土交通本省,276,44,084,1,20,2,08,住宅建設事業調査諸費,職員旅費,29869,30470,-601
国土交通省,国土交通本省,276,44,084,1,20,3,09,住宅建設事業調査諸費,庁費,67044,67156,-112
国土交通省,国土交通本省,276,44,084,1,20,5,16,住宅建設事業調査諸費,国家公務員共済組合負担金,3588,2641,947
国土交通省,国土交通本省,277,45,052,1,20,9,06,国営公園等事業調査諸費,諸謝金,14,14,0
国土交通省,国土交通本省,277,45,052,1,20,2,08,国営公園等事業調査諸費,職員旅費,22366,23140,-774
国土交通省,国土交通本省,277,45,052,1,20,2,08,国営公園等事業調査諸費,委員等旅費,7,7,0
国土交通省,国土交通本省,277,45,052,1,20,3,09,国営公園等事業調査諸費,庁費,6786,6884,-98
国土交通省,国土交通本省,277,45,052,1,20,5,16,国営公園等事業調査諸費,国家公務員共済組合負担金,744,530,214
国土交通省,国土交通本省,379,45,052,1,20,9,06,水道施設整備事業調査諸費,諸謝金,357,357,0
国土交通省,国土交通本省,379,45,052,1,20,2,08,水道施設整備事業調査諸費,職員旅費,598,598,0
国土交通省,国土交通本省,379,45,052,1,20,2,08,水道施設整備事業調査諸費,委員等旅費,1847,1847,0
国土交通省,国土交通本省,379,45,052,1,20,3,09,水道施設整備事業調査諸費,庁費,54,198,-144
国土交通省,国土交通本省,278,45,052,1,20,9,06,下水道事業調査諸費,諸謝金,964,964,0
国土交通省,国土交通本省,278,45,052,1,20,2,08,下水道事業調査諸費,職員旅費,21673,22762,-1089
国土交通省,国土交通本省,278,45,052,1,20,2,08,下水道事業調査諸費,委員等旅費,616,676,-60
国土交通省,国土交通本省,278,45,052,1,20,3,09,下水道事業調査諸費,庁費,69988,55555,14433
国土交通省,国土交通本省,278,45,052,1,20,5,16,下水道事業調査諸費,国家公務員共済組合負担金,3980,2794,1186
国土交通省,国土交通本省,109,49,053,1,20,4,00,河川等災害復旧事業費,河川等災害復旧費,13021615,18937187,-5915572
国土交通省,国土交通本省,109,49,053,1,20,4,00,河川等災害復旧事業費,道路災害復旧費,8282427,40331596,-32049169
国土交通省,国土交通本省,109,49,053,1,20,4,00,河川等災害復旧事業費,港湾災害復旧費,762528,797402,-34874
国土交通省,国土交通本省,109,49,053,1,82,5,00,河川等災害復旧事業費,都市災害復旧事業費補助,152000,1747000,-1595000
国土交通省,国土交通本省,109,49,053,1,82,5,00,河川等災害復旧事業費,河川等災害復旧事業費補助,18007000,194014000,-176007000
国土交通省,国土交通本省,109,49,053,1,82,5,00,河川等災害復旧事業費,港湾施設災害復旧事業費補助,547000,2272000,-1725000
国土交通省,国土交通本省,285,49,088,1,86,5,00,住宅施設災害復旧事業費,住宅施設災害復旧事業費補助,101000,243000,-142000
国土交通省,国土交通本省,368,49,053,1,92,5,00,鉄道施設災害復旧事業費,鉄道施設災害復旧事業費補助,1000000,1039000,-39000
国土交通省,国土交通本省,110,49,053,1,20,4,00,河川等災害関連事業費,河川等災害関連事業費,9249911,98151897,-88901986
国土交通省,国土交通本省,110,49,053,1,20,4,00,河川等災害関連事業費,港湾災害関連事業費,24554,24554,0
国土交通省,国土交通本省,110,49,053,1,82,5,00,河川等災害関連事業費,河川等災害関連事業費補助,2885000,16279000,-13394000
国土交通省,国土交通本省,110,49,053,1,82,5,00,河川等災害関連事業費,災害関連緊急砂防等事業費補助,2806000,6798000,-3992000
国土交通省,国土交通本省,110,49,053,1,82,5,00,河川等災害関連事業費,港湾施設災害関連事業費補助,16000,134000,-118000
国土交通省,国土交通本省,110,49,053,1,82,5,00,河川等災害関連事業費,後進地域特例法適用団体補助率差額,490000,442000,48000
国土交通省,国土交通本省,369,95,016,2,40,6,22,自動車安全特別会計へ繰入,自動車安全特別会計へ繰入,6500000,7260900,-760900
国土交通省,国土交通本省,112,95,016,2,40,6,22,自動車重量税業務取扱費自動車安全特別会計へ繰入,自動車重量税業務取扱費財源自動車安全特別会計へ繰入,265143,262789,2354
国土交通省,国土交通本省,035,95,063,1,30,5,16,独立行政法人航空大学校施設整備費,独立行政法人航空大学校施設整備費補助金,0,39780,-39780
国土交通省,国土交通本省,358,43,052,1,20,4,00,エネルギー・鉄鋼港湾施設工事費,和歌山下津港整備費,0,48000,-48000
国土交通省,国土交通本省,358,43,052,1,20,4,00,エネルギー・鉄鋼港湾施設工事費,営繕宿舎費,0,40,-40
国土交通省,国土交通本省,075,95,063,1,30,5,16,独立行政法人海技教育機構施設整備費,独立行政法人海技教育機構施設整備費補助金,0,160000,-160000
国土交通省,国土交通本省,373,13,054,1,92,5,16,独立行政法人自動車技術総合機構施設整備費,独立行政法人自動車技術総合機構施設整備費補助金,0,255000,-255000
国土交通省,国土交通本省,283,49,053,1,30,5,00,水資源開発施設災害復旧事業費,水資源開発施設災害復旧事業交付金,0,894000,-894000
国土交通省,国土技術政策総合研究所,131,13,054,2,20,1,02,国土技術政策総合研究所共通費,職員基本給,1588842,1585343,3499
国土交通省,国土技術政策総合研究所,131,13,054,2,20,1,03,国土技術政策総合研究所共通費,職員諸手当,924008,915819,8189
国土交通省,国土技術政策総合研究所,131,13,054,2,20,1,04,国土技術政策総合研究所共通費,超過勤務手当,45889,45480,409
国土交通省,国土技術政策総合研究所,131,13,054,2,20,1,05,国土技術政策総合研究所共通費,非常勤職員手当,2725,0,2725
国土交通省,国土技術政策総合研究所,131,13,054,2,20,1,05,国土技術政策総合研究所共通費,短時間勤務職員給与,32133,21805,10328
国土交通省,国土技術政策総合研究所,131,13,089,2,20,1,05,国土技術政策総合研究所共通費,児童手当,22175,17615,4560
国土交通省,国土技術政策総合研究所,131,13,054,2,20,9,06,国土技術政策総合研究所共通費,諸謝金,2257,2609,-352
国土交通省,国土技術政策総合研究所,131,13,054,2,20,2,08,国土技術政策総合研究所共通費,職員旅費,2642,2695,-53
国土交通省,国土技術政策総合研究所,131,13,054,2,20,2,08,国土技術政策総合研究所共通費,委員等旅費,143,172,-29
国土交通省,国土技術政策総合研究所,131,13,054,2,20,2,08,国土技術政策総合研究所共通費,講師旅費,306,306,0
国土交通省,国土技術政策総合研究所,131,13,054,2,20,3,09,国土技術政策総合研究所共通費,庁費,485952,482136,3816
国土交通省,国土技術政策総合研究所,131,13,054,2,20,3,09,国土技術政策総合研究所共通費,情報処理業務庁費,19651,21258,-1607
国土交通省,国土技術政策総合研究所,131,13,054,2,20,3,09,国土技術政策総合研究所共通費,国会図書館支部庁費,288,288,0
国土交通省,国土技術政策総合研究所,131,13,054,2,20,3,09,国土技術政策総合研究所共通費,試験研究費,43938,42146,1792
国土交通省,国土技術政策総合研究所,131,13,054,2,20,3,09,国土技術政策総合研究所共通費,電子計算機借料,208,187,21
国土交通省,国土技術政策総合研究所,131,13,054,2,20,3,09,国土技術政策総合研究所共通費,土地建物借料,55,54,1
国土交通省,国土技術政策総合研究所,131,13,054,2,20,3,09,国土技術政策総合研究所共通費,各所修繕,49411,46041,3370
国土交通省,国土技術政策総合研究所,131,13,199,2,20,3,09,国土技術政策総合研究所共通費,自動車重量税,71,71,0
国土交通省,国土技術政策総合研究所,131,13,029,2,20,5,16,国土技術政策総合研究所共通費,国有資産所在市町村交付金,465,468,-3
国土交通省,国土技術政策総合研究所,132,13,054,1,20,3,09,国土技術政策総合研究所施設費,施設施工庁費,15071,75000,-59929
国土交通省,国土技術政策総合研究所,132,13,054,1,20,4,15,国土技術政策総合研究所施設費,施設整備費,86796,1147760,-1060964
国土交通省,国土技術政策総合研究所,133,13,054,2,20,9,06,技術研究開発推進費,諸謝金,1536,1536,0
国土交通省,国土技術政策総合研究所,133,13,054,2,20,2,08,技術研究開発推進費,職員旅費,16004,13438,2566
国土交通省,国土技術政策総合研究所,133,13,054,2,20,2,08,技術研究開発推進費,委員等旅費,1151,1151,0
国土交通省,国土技術政策総合研究所,133,13,054,2,20,3,09,技術研究開発推進費,試験研究費,359902,476468,-116566
